"Parlamentar","Data Desbloqueio","Ano de Exercicio","Unidade Orcamentaria Cod","Unidade Orcamentaria Desc","SubTítulo","Código da Emenda","Nota Dotação","Ds Observação","Código Unidade Gestora","Código Programa Trabalho","Código Natureza Despesa","Vl Solicitado"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","23901","FUNDO DE SAÚDE DO DISTRITO FEDERAL                ","REFORMA DE UNIDADES BÁSICAS DE SAÚDE- DO DISTRITO FEDERAL-DISTRITO FEDERAL                                                                                                                                                                                ","579","373 ","","170901","10 .301.6202.3222.0003","449051","400000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","23901","FUNDO DE SAÚDE DO DISTRITO FEDERAL                ","REFORMA DE UNIDADES BÁSICAS DE SAÚDE- DO DISTRITO FEDERAL-DISTRITO FEDERAL                                                                                                                                                                                ","579","442 ","O RECUROS SERÁ DESCENTRALIZADO PARA ADMINISTRAÇAO DE SANTA MARIA","170901","10 .301.6202.3222.0003","449051","1054048,5"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","25906","FUNDO DE COMBATE E ERRADICAÇÃO DA POBREZA         ","TRANSFERÊNCIA DE RENDA PARA FAMÍLIAS DO DF CADASTRADAS NO CADÚNICO-PROGRAMA DE COMPENSAÇÃO FINANCEIRA TEMPORÁRIA AOS CATADORES DE MATEIRAIS RECICLÁVEIS-DISTRITO FEDERAL                                                                                  ","9012","336 ","r$ 100.000 FESTA DO JAPAO,,r$   50.000 FESTA DA GOIABA","180906","08 .244.6228.4162.0001","339048","150000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","25906","FUNDO DE COMBATE E ERRADICAÇÃO DA POBREZA         ","TRANSFERÊNCIA DE RENDA PARA FAMÍLIAS DO DF CADASTRADAS NO CADÚNICO-PROGRAMA DE COMPENSAÇÃO FINANCEIRA TEMPORÁRIA AOS CATADORES DE MATEIRAIS RECICLÁVEIS-DISTRITO FEDERAL                                                                                  ","9012","338 ","","180906","08 .244.6228.4162.0001","339048","150000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","25906","FUNDO DE COMBATE E ERRADICAÇÃO DA POBREZA         ","TRANSFERÊNCIA DE RENDA PARA FAMÍLIAS DO DF CADASTRADAS NO CADÚNICO-PROGRAMA DE COMPENSAÇÃO FINANCEIRA TEMPORÁRIA AOS CATADORES DE MATEIRAIS RECICLÁVEIS-DISTRITO FEDERAL                                                                                  ","9012","373 ","","180906","08 .244.6228.4162.0001","339048","200000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","25906","FUNDO DE COMBATE E ERRADICAÇÃO DA POBREZA         ","TRANSFERÊNCIA DE RENDA PARA FAMÍLIAS DO DF CADASTRADAS NO CADÚNICO-PROGRAMA DE COMPENSAÇÃO FINANCEIRA TEMPORÁRIA AOS CATADORES DE MATEIRAIS RECICLÁVEIS-DISTRITO FEDERAL                                                                                  ","9012","442 ","O RECUROS SERÁ DESCENTRALIZADO PARA ADMINISTRAÇAO DE SANTA MARIA","180906","08 .244.6228.4162.0001","339048","527024,25"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59104","ADMINISTRAÇÃO REGIONAL DO GAMA - RA II            ","REFORMA DE PRAÇAS PÚBLICAS E PARQUES- REFORMA DO PARQUE DO GAMA-REGIÃO II - GAMA- GAMA                                                                                                                                                                    ","413","336 ","r$ 100.000 FESTA DO JAPAO,,r$   50.000 FESTA DA GOIABA","190104","15 .451.6206.3902.0009","449051","150000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59104","ADMINISTRAÇÃO REGIONAL DO GAMA - RA II            ","REFORMA DE PRAÇAS PÚBLICAS E PARQUES- REFORMA DO PARQUE DO GAMA-REGIÃO II - GAMA- GAMA                                                                                                                                                                    ","413","338 ","","190104","15 .451.6206.3902.0009","449051","150000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59104","ADMINISTRAÇÃO REGIONAL DO GAMA - RA II            ","REFORMA DE PRAÇAS PÚBLICAS E PARQUES- REFORMA DO PARQUE DO GAMA-REGIÃO II - GAMA- GAMA                                                                                                                                                                    ","413","373 ","","190104","15 .451.6206.3902.0009","449051","200000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59104","ADMINISTRAÇÃO REGIONAL DO GAMA - RA II            ","REFORMA DE PRAÇAS PÚBLICAS E PARQUES- REFORMA DO PARQUE DO GAMA-REGIÃO II - GAMA- GAMA                                                                                                                                                                    ","413","442 ","O RECUROS SERÁ DESCENTRALIZADO PARA ADMINISTRAÇAO DE SANTA MARIA","190104","15 .451.6206.3902.0009","449051","527024,25"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59104","ADMINISTRAÇÃO REGIONAL DO GAMA - RA II            ","EXECUÇÃO DE OBRAS DE URBANIZAÇÃO-CONSTRUÇÃO DE VESTIÁRIO PÚBLICO E ESTACIONAMENTO EM BLOCO DE CONCRETO INTERTRAVADO AO LADO DO CAMPO DE GRAMA SINTÉTICA DA QDA 50 S/LESTE- GAMA                                                                           ","4002","336 ","r$ 100.000 FESTA DO JAPAO,,r$   50.000 FESTA DA GOIABA","190104","15 .451.6210.1110.0146","449051","150000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59104","ADMINISTRAÇÃO REGIONAL DO GAMA - RA II            ","EXECUÇÃO DE OBRAS DE URBANIZAÇÃO-CONSTRUÇÃO DE VESTIÁRIO PÚBLICO E ESTACIONAMENTO EM BLOCO DE CONCRETO INTERTRAVADO AO LADO DO CAMPO DE GRAMA SINTÉTICA DA QDA 50 S/LESTE- GAMA                                                                           ","4002","338 ","","190104","15 .451.6210.1110.0146","449051","150000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59104","ADMINISTRAÇÃO REGIONAL DO GAMA - RA II            ","EXECUÇÃO DE OBRAS DE URBANIZAÇÃO-CONSTRUÇÃO DE VESTIÁRIO PÚBLICO E ESTACIONAMENTO EM BLOCO DE CONCRETO INTERTRAVADO AO LADO DO CAMPO DE GRAMA SINTÉTICA DA QDA 50 S/LESTE- GAMA                                                                           ","4002","373 ","","190104","15 .451.6210.1110.0146","449051","200000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59104","ADMINISTRAÇÃO REGIONAL DO GAMA - RA II            ","EXECUÇÃO DE OBRAS DE URBANIZAÇÃO-CONSTRUÇÃO DE VESTIÁRIO PÚBLICO E ESTACIONAMENTO EM BLOCO DE CONCRETO INTERTRAVADO AO LADO DO CAMPO DE GRAMA SINTÉTICA DA QDA 50 S/LESTE- GAMA                                                                           ","4002","442 ","O RECUROS SERÁ DESCENTRALIZADO PARA ADMINISTRAÇAO DE SANTA MARIA","190104","15 .451.6210.1110.0146","449051","527024,25"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59104","ADMINISTRAÇÃO REGIONAL DO GAMA - RA II            ","IMPLANTAÇÃO DE ESPAÇOS ESPORTIVOS-OBRA DE CONSTRUÇÃO DO CAMPO DE AREIA NA PRAÇA DO CASTELINHO - SETOR OESTE- GAMA                                                                                                                                         ","4064","336 ","r$ 100.000 FESTA DO JAPAO,,r$   50.000 FESTA DA GOIABA","190104","27 .451.6206.3047.0002","449051","150000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59104","ADMINISTRAÇÃO REGIONAL DO GAMA - RA II            ","IMPLANTAÇÃO DE ESPAÇOS ESPORTIVOS-OBRA DE CONSTRUÇÃO DO CAMPO DE AREIA NA PRAÇA DO CASTELINHO - SETOR OESTE- GAMA                                                                                                                                         ","4064","338 ","","190104","27 .451.6206.3047.0002","449051","150000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59104","ADMINISTRAÇÃO REGIONAL DO GAMA - RA II            ","IMPLANTAÇÃO DE ESPAÇOS ESPORTIVOS-OBRA DE CONSTRUÇÃO DO CAMPO DE AREIA NA PRAÇA DO CASTELINHO - SETOR OESTE- GAMA                                                                                                                                         ","4064","373 ","","190104","27 .451.6206.3047.0002","449051","200000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59104","ADMINISTRAÇÃO REGIONAL DO GAMA - RA II            ","IMPLANTAÇÃO DE ESPAÇOS ESPORTIVOS-OBRA DE CONSTRUÇÃO DO CAMPO DE AREIA NA PRAÇA DO CASTELINHO - SETOR OESTE- GAMA                                                                                                                                         ","4064","442 ","O RECUROS SERÁ DESCENTRALIZADO PARA ADMINISTRAÇAO DE SANTA MARIA","190104","27 .451.6206.3047.0002","449051","527024,25"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","EXECUÇÃO DE OBRAS DE URBANIZAÇÃO- EM TODAS AS REGIÕES ADMINISTRATIVAS DO DF-DISTRITO FEDERAL                                                                                                                                                              ","419","336 ","r$ 100.000 FESTA DO JAPAO,,r$   50.000 FESTA DA GOIABA","190106","15 .451.6210.1110.0075","449051","150000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","EXECUÇÃO DE OBRAS DE URBANIZAÇÃO- EM TODAS AS REGIÕES ADMINISTRATIVAS DO DF-DISTRITO FEDERAL                                                                                                                                                              ","419","338 ","","190106","15 .451.6210.1110.0075","449051","150000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","EXECUÇÃO DE OBRAS DE URBANIZAÇÃO- EM TODAS AS REGIÕES ADMINISTRATIVAS DO DF-DISTRITO FEDERAL                                                                                                                                                              ","419","373 ","","190106","15 .451.6210.1110.0075","449051","200000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","EXECUÇÃO DE OBRAS DE URBANIZAÇÃO- EM TODAS AS REGIÕES ADMINISTRATIVAS DO DF-DISTRITO FEDERAL                                                                                                                                                              ","419","442 ","O RECUROS SERÁ DESCENTRALIZADO PARA ADMINISTRAÇAO DE SANTA MARIA","190106","15 .451.6210.1110.0075","449051","527024,25"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59106","ADMINISTRAÇÃO REGIONAL DE BRAZLÂNDIA - RA IV      ","REFORMA DE ESPAÇOS ESPORTIVOS-REFORMA DO CAMPO DO ATLÉTICO- BRAZLÂNDIA                                                                                                                                                                                    ","5036","336 ","r$ 100.000 FESTA DO JAPAO,,r$   50.000 FESTA DA GOIABA","190106","15 .451.6206.3048.0011","449051","150000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59106","ADMINISTRAÇÃO REGIONAL DE BRAZLÂNDIA - RA IV      ","REFORMA DE ESPAÇOS ESPORTIVOS-REFORMA DO CAMPO DO ATLÉTICO- BRAZLÂNDIA                                                                                                                                                                                    ","5036","338 ","","190106","15 .451.6206.3048.0011","449051","150000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59106","ADMINISTRAÇÃO REGIONAL DE BRAZLÂNDIA - RA IV      ","REFORMA DE ESPAÇOS ESPORTIVOS-REFORMA DO CAMPO DO ATLÉTICO- BRAZLÂNDIA                                                                                                                                                                                    ","5036","373 ","","190106","15 .451.6206.3048.0011","449051","200000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59106","ADMINISTRAÇÃO REGIONAL DE BRAZLÂNDIA - RA IV      ","REFORMA DE ESPAÇOS ESPORTIVOS-REFORMA DO CAMPO DO ATLÉTICO- BRAZLÂNDIA                                                                                                                                                                                    ","5036","442 ","O RECUROS SERÁ DESCENTRALIZADO PARA ADMINISTRAÇAO DE SANTA MARIA","190106","15 .451.6206.3048.0011","449051","527024,25"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59111","ADMINISTRAÇÃO REGIONAL DE CEILÂNDIA - RA IX       ","MANUTENÇÃO DO SISTEMA DE ILUMINAÇÃO PÚBLICA-INDIVIDUALIZAÇÃO DE RELÓGIO PADRÃO CEB NA FEIRA DA GUARIROBA- CEILÂNDIA                                                                                                                                       ","412","336 ","r$ 100.000 FESTA DO JAPAO,,r$   50.000 FESTA DA GOIABA","190111","15 .752.6210.8507.0001","339039","150000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59111","ADMINISTRAÇÃO REGIONAL DE CEILÂNDIA - RA IX       ","MANUTENÇÃO DO SISTEMA DE ILUMINAÇÃO PÚBLICA-INDIVIDUALIZAÇÃO DE RELÓGIO PADRÃO CEB NA FEIRA DA GUARIROBA- CEILÂNDIA                                                                                                                                       ","412","338 ","","190111","15 .752.6210.8507.0001","339039","150000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59111","ADMINISTRAÇÃO REGIONAL DE CEILÂNDIA - RA IX       ","MANUTENÇÃO DO SISTEMA DE ILUMINAÇÃO PÚBLICA-INDIVIDUALIZAÇÃO DE RELÓGIO PADRÃO CEB NA FEIRA DA GUARIROBA- CEILÂNDIA                                                                                                                                       ","412","373 ","","190111","15 .752.6210.8507.0001","339039","200000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59111","ADMINISTRAÇÃO REGIONAL DE CEILÂNDIA - RA IX       ","MANUTENÇÃO DO SISTEMA DE ILUMINAÇÃO PÚBLICA-INDIVIDUALIZAÇÃO DE RELÓGIO PADRÃO CEB NA FEIRA DA GUARIROBA- CEILÂNDIA                                                                                                                                       ","412","442 ","O RECUROS SERÁ DESCENTRALIZADO PARA ADMINISTRAÇAO DE SANTA MARIA","190111","15 .752.6210.8507.0001","339039","527024,25"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","EXECUÇÃO DE OBRAS DE URBANIZAÇÃO- EM TODAS AS REGIÕES ADMINISTRATIVAS DO DF-DISTRITO FEDERAL                                                                                                                                                              ","419","336 ","r$ 100.000 FESTA DO JAPAO,,r$   50.000 FESTA DA GOIABA","190115","15 .451.6210.1110.0075","449051","150000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","EXECUÇÃO DE OBRAS DE URBANIZAÇÃO- EM TODAS AS REGIÕES ADMINISTRATIVAS DO DF-DISTRITO FEDERAL                                                                                                                                                              ","419","338 ","","190115","15 .451.6210.1110.0075","449051","150000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","EXECUÇÃO DE OBRAS DE URBANIZAÇÃO- EM TODAS AS REGIÕES ADMINISTRATIVAS DO DF-DISTRITO FEDERAL                                                                                                                                                              ","419","373 ","","190115","15 .451.6210.1110.0075","449051","200000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","EXECUÇÃO DE OBRAS DE URBANIZAÇÃO- EM TODAS AS REGIÕES ADMINISTRATIVAS DO DF-DISTRITO FEDERAL                                                                                                                                                              ","419","442 ","O RECUROS SERÁ DESCENTRALIZADO PARA ADMINISTRAÇAO DE SANTA MARIA","190115","15 .451.6210.1110.0075","449051","527024,25"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59115","ADMINISTRAÇÃO REGIONAL DE SANTA MARIA - XIII      ","REFORMA DE QUADRAS DE ESPORTES-COBERTURA DE QUADRA ESPORTIVA  NA ESCOLA CLASSE 116 DE SANTA MARIA- SANTA MARIA                                                                                                                                            ","6022","336 ","r$ 100.000 FESTA DO JAPAO,,r$   50.000 FESTA DA GOIABA","190115","27 .812.6206.3440.0030","449051","150000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59115","ADMINISTRAÇÃO REGIONAL DE SANTA MARIA - XIII      ","REFORMA DE QUADRAS DE ESPORTES-COBERTURA DE QUADRA ESPORTIVA  NA ESCOLA CLASSE 116 DE SANTA MARIA- SANTA MARIA                                                                                                                                            ","6022","338 ","","190115","27 .812.6206.3440.0030","449051","150000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59115","ADMINISTRAÇÃO REGIONAL DE SANTA MARIA - XIII      ","REFORMA DE QUADRAS DE ESPORTES-COBERTURA DE QUADRA ESPORTIVA  NA ESCOLA CLASSE 116 DE SANTA MARIA- SANTA MARIA                                                                                                                                            ","6022","373 ","","190115","27 .812.6206.3440.0030","449051","200000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59115","ADMINISTRAÇÃO REGIONAL DE SANTA MARIA - XIII      ","REFORMA DE QUADRAS DE ESPORTES-COBERTURA DE QUADRA ESPORTIVA  NA ESCOLA CLASSE 116 DE SANTA MARIA- SANTA MARIA                                                                                                                                            ","6022","442 ","O RECUROS SERÁ DESCENTRALIZADO PARA ADMINISTRAÇAO DE SANTA MARIA","190115","27 .812.6206.3440.0030","449051","527024,25"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59120","ADMINISTRAÇÃO REGIONAL DO LAGO NORTE - RA XVIII   ","EXECUÇÃO DE OBRAS DE URBANIZAÇÃO-EXECUÇÃO DE SERVIÇOS DE ILUMINAÇÃO PUBLICA NO LAGO NORTE-DISTRITO FEDERAL                                                                                                                                                ","1137","336 ","r$ 100.000 FESTA DO JAPAO,,r$   50.000 FESTA DA GOIABA","190120","15 .752.6210.1110.0007","449051","150000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59120","ADMINISTRAÇÃO REGIONAL DO LAGO NORTE - RA XVIII   ","EXECUÇÃO DE OBRAS DE URBANIZAÇÃO-EXECUÇÃO DE SERVIÇOS DE ILUMINAÇÃO PUBLICA NO LAGO NORTE-DISTRITO FEDERAL                                                                                                                                                ","1137","338 ","","190120","15 .752.6210.1110.0007","449051","150000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59120","ADMINISTRAÇÃO REGIONAL DO LAGO NORTE - RA XVIII   ","EXECUÇÃO DE OBRAS DE URBANIZAÇÃO-EXECUÇÃO DE SERVIÇOS DE ILUMINAÇÃO PUBLICA NO LAGO NORTE-DISTRITO FEDERAL                                                                                                                                                ","1137","373 ","","190120","15 .752.6210.1110.0007","449051","200000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59120","ADMINISTRAÇÃO REGIONAL DO LAGO NORTE - RA XVIII   ","EXECUÇÃO DE OBRAS DE URBANIZAÇÃO-EXECUÇÃO DE SERVIÇOS DE ILUMINAÇÃO PUBLICA NO LAGO NORTE-DISTRITO FEDERAL                                                                                                                                                ","1137","442 ","O RECUROS SERÁ DESCENTRALIZADO PARA ADMINISTRAÇAO DE SANTA MARIA","190120","15 .752.6210.1110.0007","449051","527024,25"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","EXECUÇÃO DE OBRAS DE URBANIZAÇÃO- EM TODAS AS REGIÕES ADMINISTRATIVAS DO DF-DISTRITO FEDERAL                                                                                                                                                              ","419","336 ","r$ 100.000 FESTA DO JAPAO,,r$   50.000 FESTA DA GOIABA","190123","15 .451.6210.1110.0075","449051","150000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","EXECUÇÃO DE OBRAS DE URBANIZAÇÃO- EM TODAS AS REGIÕES ADMINISTRATIVAS DO DF-DISTRITO FEDERAL                                                                                                                                                              ","419","338 ","","190123","15 .451.6210.1110.0075","449051","150000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","EXECUÇÃO DE OBRAS DE URBANIZAÇÃO- EM TODAS AS REGIÕES ADMINISTRATIVAS DO DF-DISTRITO FEDERAL                                                                                                                                                              ","419","373 ","","190123","15 .451.6210.1110.0075","449051","200000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","EXECUÇÃO DE OBRAS DE URBANIZAÇÃO- EM TODAS AS REGIÕES ADMINISTRATIVAS DO DF-DISTRITO FEDERAL                                                                                                                                                              ","419","442 ","O RECUROS SERÁ DESCENTRALIZADO PARA ADMINISTRAÇAO DE SANTA MARIA","190123","15 .451.6210.1110.0075","449051","527024,25"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59127","ADMINISTRAÇÃO REGIONAL DO SETOR COMPLEMENTAR DE IN","AMPLIAÇÃO DOS PONTOS DE ILUMINAÇÃO PÚBLICA-AMPLIAÇÃO DOS PONTOS DE ILUMINAÇÃO PÚBLICA- SETOR COMPL. DE IND. E ABASTECIMENTO                                                                                                                               ","5129","336 ","r$ 100.000 FESTA DO JAPAO,,r$   50.000 FESTA DA GOIABA","190127","25 .752.6210.1836.0047","449051","150000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59127","ADMINISTRAÇÃO REGIONAL DO SETOR COMPLEMENTAR DE IN","AMPLIAÇÃO DOS PONTOS DE ILUMINAÇÃO PÚBLICA-AMPLIAÇÃO DOS PONTOS DE ILUMINAÇÃO PÚBLICA- SETOR COMPL. DE IND. E ABASTECIMENTO                                                                                                                               ","5129","338 ","","190127","25 .752.6210.1836.0047","449051","150000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59127","ADMINISTRAÇÃO REGIONAL DO SETOR COMPLEMENTAR DE IN","AMPLIAÇÃO DOS PONTOS DE ILUMINAÇÃO PÚBLICA-AMPLIAÇÃO DOS PONTOS DE ILUMINAÇÃO PÚBLICA- SETOR COMPL. DE IND. E ABASTECIMENTO                                                                                                                               ","5129","373 ","","190127","25 .752.6210.1836.0047","449051","200000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59127","ADMINISTRAÇÃO REGIONAL DO SETOR COMPLEMENTAR DE IN","AMPLIAÇÃO DOS PONTOS DE ILUMINAÇÃO PÚBLICA-AMPLIAÇÃO DOS PONTOS DE ILUMINAÇÃO PÚBLICA- SETOR COMPL. DE IND. E ABASTECIMENTO                                                                                                                               ","5129","442 ","O RECUROS SERÁ DESCENTRALIZADO PARA ADMINISTRAÇAO DE SANTA MARIA","190127","25 .752.6210.1836.0047","449051","527024,25"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59130","ADMINISTRAÇÃO REGIONAL DO ITAPOÃ - RA XXVIII      ","REFORMA DE PRAÇAS PÚBLICAS E PARQUES-REFORMA DO PARQUE SEMENTE DO ITAPOÃ- ITAPOÃ                                                                                                                                                                          ","414","336 ","r$ 100.000 FESTA DO JAPAO,,r$   50.000 FESTA DA GOIABA","190130","15 .451.6206.3902.0008","449051","150000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59130","ADMINISTRAÇÃO REGIONAL DO ITAPOÃ - RA XXVIII      ","REFORMA DE PRAÇAS PÚBLICAS E PARQUES-REFORMA DO PARQUE SEMENTE DO ITAPOÃ- ITAPOÃ                                                                                                                                                                          ","414","338 ","","190130","15 .451.6206.3902.0008","449051","150000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59130","ADMINISTRAÇÃO REGIONAL DO ITAPOÃ - RA XXVIII      ","REFORMA DE PRAÇAS PÚBLICAS E PARQUES-REFORMA DO PARQUE SEMENTE DO ITAPOÃ- ITAPOÃ                                                                                                                                                                          ","414","373 ","","190130","15 .451.6206.3902.0008","449051","200000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","59130","ADMINISTRAÇÃO REGIONAL DO ITAPOÃ - RA XXVIII      ","REFORMA DE PRAÇAS PÚBLICAS E PARQUES-REFORMA DO PARQUE SEMENTE DO ITAPOÃ- ITAPOÃ                                                                                                                                                                          ","414","442 ","O RECUROS SERÁ DESCENTRALIZADO PARA ADMINISTRAÇAO DE SANTA MARIA","190130","15 .451.6206.3902.0008","449051","527024,25"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","REFORMA DE UNIDADES DE ATENÇÃO EM SAÚDE MENTAL-REFORMA DE INSTALAÇÕES - CASA DAS MULHERES DE DEUS- CEILÂNDIA                                                                                                                                              ","4006","336 ","r$ 100.000 FESTA DO JAPAO,,r$   50.000 FESTA DA GOIABA","190201","15 .244.6202.3224.0003","335041","150000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","REFORMA DE UNIDADES DE ATENÇÃO EM SAÚDE MENTAL-REFORMA DE INSTALAÇÕES - CASA DAS MULHERES DE DEUS- CEILÂNDIA                                                                                                                                              ","4006","338 ","","190201","15 .244.6202.3224.0003","335041","150000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","REFORMA DE UNIDADES DE ATENÇÃO EM SAÚDE MENTAL-REFORMA DE INSTALAÇÕES - CASA DAS MULHERES DE DEUS- CEILÂNDIA                                                                                                                                              ","4006","373 ","","190201","15 .244.6202.3224.0003","335041","200000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","REFORMA DE UNIDADES DE ATENÇÃO EM SAÚDE MENTAL-REFORMA DE INSTALAÇÕES - CASA DAS MULHERES DE DEUS- CEILÂNDIA                                                                                                                                              ","4006","442 ","O RECUROS SERÁ DESCENTRALIZADO PARA ADMINISTRAÇAO DE SANTA MARIA","190201","15 .244.6202.3224.0003","335041","527024,25"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","REFORMA DE ESPAÇO CULTURAL CINE ITAPOÃ-REFORMA DO CINE ITAPOÃ NO GAMA-REGIÃO II - GAMA","421","336 ","r$ 100.000 FESTA DO JAPAO,,r$   50.000 FESTA DA GOIABA","190201","15 .392.6219.3580.0001","449051","150000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","REFORMA DE ESPAÇO CULTURAL CINE ITAPOÃ-REFORMA DO CINE ITAPOÃ NO GAMA-REGIÃO II - GAMA","421","338 ","","190201","15 .392.6219.3580.0001","449051","150000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","REFORMA DE ESPAÇO CULTURAL CINE ITAPOÃ-REFORMA DO CINE ITAPOÃ NO GAMA-REGIÃO II - GAMA","421","373 ","","190201","15 .392.6219.3580.0001","449051","200000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","REFORMA DE ESPAÇO CULTURAL CINE ITAPOÃ-REFORMA DO CINE ITAPOÃ NO GAMA-REGIÃO II - GAMA","421","442 ","O RECUROS SERÁ DESCENTRALIZADO PARA ADMINISTRAÇAO DE SANTA MARIA","190201","15 .392.6219.3580.0001","449051","527024,25"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","REFORMA DE PRAÇAS PÚBLICAS E PARQUES-REVITALIZAÇÃO DA PRAÇA FERROCK DA QNP 13-REGIÃO IX - CEILÂNDIA","420","336 ","r$ 100.000 FESTA DO JAPAO,,r$   50.000 FESTA DA GOIABA","190201","15 .451.6206.3902.0003","449051","150000"
"WASNY DE ROURE","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","REFORMA DE PRAÇAS PÚBLICAS E PARQUES-REVITALIZAÇÃO DA PRAÇA FERROCK DA QNP 13-REGIÃO IX - CEILÂNDIA","420","338 ","","190201","15 .451.6206.3902.0003","449051","150000"
